5,6,7,8,9,10,11,12,13,14,15,16
"[[62.756, 1.1093, 2.702, 0.8235, 1.1203, 4.0649], [44.5973, 0.9351, 2.508, 0.6469, 0.9444, 3.1673], [43.1444, 0.9198, 2.634, 0.662, 0.9289, 3.1921]]","[[4.1554, 0.261, 0.948, 0.1879, 0.2632, 0.3674], [29.8192, 0.6992, 2.249, 0.4051, 0.705, 2.3516], [115.0253, 1.3732, 4.018, 0.8698, 1.3846, 5.0866]]","[[126.3883, 1.3342, 2.16, 1.1166, 1.3437, 7.8705], [11.4219, 0.4011, 1.75, 0.1867, 0.4039, 0.5941], [161.501, 1.5082, 4.542, 0.9799, 1.5189, 6.4872]]","[[705.175, 2.9506, 4.629, 2.4598, 2.969, 19.7482], [23.8495, 0.5426, 1.389, 0.4134, 0.546, 2.3583], [204.5585, 1.5892, 5.075, 1.0539, 1.5991, 7.6148]]","[[1416.5939, 3.9455, 6.183, 3.2583, 3.9674, 29.4091], [126.4442, 1.1788, 2.103, 0.8907, 1.1853, 7.9122], [196.6108, 1.4699, 5.059, 0.9974, 1.478, 7.9493]]","[[1380.7236, 3.6974, 5.921, 3.0434, 3.7158, 30.6338], [203.0174, 1.4178, 2.562, 1.0883, 1.4248, 8.5889], [287.0553, 1.6859, 6.414, 1.0571, 1.6943, 9.3166]]","[[9233.7586, 9.1207, 14.571, 7.3984, 9.1621, 81.4223], [3451.5547, 5.5763, 8.93, 4.4164, 5.6016, 48.6245], [832.5563, 2.7387, 4.554, 2.1626, 2.7511, 23.8253]]","[[20192.8409, 12.9183, 21.362, 10.3488, 12.972, 124.1666], [9393.412, 8.8109, 14.527, 6.8724, 8.8475, 82.4563], [3110.1288, 5.0699, 8.403, 3.9282, 5.0909, 47.1524]]","[[35647.3989, 16.496, 27.797, 13.1723, 16.5593, 171.176], [17209.4143, 11.4617, 19.228, 8.9059, 11.5057, 115.7116], [6395.8583, 6.9874, 11.701, 5.3501, 7.0142, 69.4383]]","[[54832.3837, 19.7201, 33.245, 15.7187, 19.7904, 219.9884], [28934.7676, 14.3252, 24.112, 11.133, 14.3763, 155.7738], [12307.373, 9.3427, 15.687, 7.1426, 9.376, 99.852]]","[[77479.3849, 22.6519, 38.017, 18.1075, 22.7273, 271.5456], [41754.6558, 16.6289, 27.896, 12.9732, 16.6843, 194.5166], [18772.4753, 11.1499, 18.684, 8.5493, 11.187, 128.0726]]","[[111064.6118, 26.2648, 44.073, 20.9956, 26.3468, 335.8533], [62691.6435, 19.7329, 33.1, 15.4128, 19.7945, 246.5134], [31342.5242, 13.9526, 23.379, 10.706, 13.9961, 171.0841]]"
"[[66.0712, 1.1382, 2.763, 0.8454, 1.1495, 4.1732], [46.1462, 0.9512, 2.545, 0.658, 0.9607, 3.2219], [43.9689, 0.9285, 2.655, 0.6685, 0.9378, 3.2235]]","[[4.5143, 0.272, 1.041, 0.1826, 0.2743, 0.1692], [32.1177, 0.7256, 2.312, 0.424, 0.7316, 2.4654], [117.7187, 1.3892, 4.058, 0.8811, 1.4007, 5.1535]]","[[115.3768, 1.2748, 2.066, 1.0687, 1.2838, 7.5374], [13.1075, 0.4297, 1.847, 0.1895, 0.4327, 0.8007], [167.206, 1.5346, 4.609, 0.9958, 1.5455, 6.614]]","[[665.7846, 2.867, 4.493, 2.3942, 2.8848, 19.2262], [22.2229, 0.5238, 1.528, 0.394, 0.5271, 2.0132], [214.9847, 1.6292, 5.175, 1.0799, 1.6393, 7.8387]]","[[1337.6194, 3.8339, 5.999, 3.171, 3.8552, 28.6275], [112.7061, 1.1129, 1.995, 0.8407, 1.1191, 7.3709], [211.8736, 1.5259, 5.202, 1.0366, 1.5343, 8.3165]]","[[1281.079, 3.5615, 5.718, 2.9302, 3.5792, 29.5065], [184.9424, 1.3532, 2.428, 1.0424, 1.3599, 7.7817], [311.8137, 1.7571, 6.609, 1.1124, 1.7658, 9.8837]]","[[8867.1606, 8.9378, 14.23, 7.2579, 8.9783, 79.8827], [3280.9784, 5.4368, 8.687, 4.3121, 5.4614, 47.4833], [773.8597, 2.6404, 4.401, 2.0865, 2.6524, 22.9936]]","[[19496.8695, 12.6937, 20.919, 10.1773, 12.7465, 122.1157], [9020.468, 8.6342, 14.195, 6.7418, 8.6701, 80.8961], [2947.8396, 4.9358, 8.172, 3.8301, 4.9563, 45.9823]]","[[34486.0483, 16.2251, 27.25, 12.9659, 16.2873, 168.5006], [16561.6416, 11.2439, 18.805, 8.7452, 11.287, 113.6298], [6087.0796, 6.8166, 11.396, 5.2265, 6.8428, 67.8395]]","[[53055.344, 19.3979, 32.599, 15.4732, 19.4671, 216.5616], [27881.1521, 14.062, 23.598, 10.9383, 14.1121, 153.0581], [11758.5216, 9.132, 15.297, 6.99, 9.1646, 97.7258]]","[[74910.7138, 22.2732, 37.263, 17.8187, 22.3474, 267.2261], [40194.2167, 16.3152, 27.285, 12.7405, 16.3695, 191.0388], [17922.7362, 10.8947, 18.213, 8.3638, 10.9309, 125.3021]]","[[107372.432, 25.8246, 43.196, 20.6598, 25.9052, 330.4948], [60368.6863, 19.3639, 32.379, 15.1387, 19.4243, 242.1408], [29987.1998, 13.6476, 22.804, 10.4842, 13.6901, 167.548]]"
"[[69.4761, 1.1672, 2.825, 0.8672, 1.1788, 4.2817], [47.723, 0.9673, 2.583, 0.6692, 0.977, 3.2768], [44.791, 0.9372, 2.676, 0.6749, 0.9465, 3.2545]]","[[5.1185, 0.2897, 1.135, 0.1803, 0.2921, 0.029], [34.5018, 0.7521, 2.375, 0.4429, 0.7583, 2.5791], [120.448, 1.4052, 4.099, 0.8924, 1.4169, 5.2193]]","[[104.946, 1.2158, 1.972, 1.021, 1.2244, 7.2053], [15.0416, 0.4603, 1.943, 0.1954, 0.4636, 1.0071], [173.0038, 1.561, 4.675, 1.0119, 1.5721, 6.7415]]","[[627.5958, 2.7835, 4.357, 2.3286, 2.8009, 18.704], [21.2085, 0.5117, 1.666, 0.3767, 0.5149, 1.6677], [225.714, 1.6693, 5.276, 1.106, 1.6797, 8.0632]]","[[1261.0771, 3.7226, 5.818, 3.0838, 3.7433, 27.8462], [100.2544, 1.0496, 1.889, 0.7934, 1.0554, 6.8292], [227.7984, 1.5822, 5.345, 1.0758, 1.5909, 8.684]]","[[1186.0381, 3.4268, 5.517, 2.817, 3.4439, 28.3794], [169.4547, 1.2953, 2.624, 0.9997, 1.3017, 6.9748], [337.9794, 1.8293, 6.805, 1.1677, 1.8384, 10.4508]]","[[8508.1483, 8.755, 13.892, 7.1174, 8.7947, 78.3425], [3115.0102, 5.2975, 8.449, 4.2078, 5.3215, 46.3416], [717.8094, 2.543, 4.249, 2.0103, 2.5545, 22.1612]]","[[18813.5702, 12.4693, 20.481, 10.0059, 12.5212, 120.0657], [8655.4411, 8.4577, 13.866, 6.6112, 8.4929, 79.3361], [2790.4272, 4.8022, 7.946, 3.7321, 4.8222, 44.8133]]","[[33344.6054, 15.9543, 26.704, 12.7595, 16.0155, 165.8258], [15926.6752, 11.0262, 18.383, 8.5844, 11.0686, 111.549], [5786.6406, 6.6463, 11.091, 5.103, 6.6718, 66.2415]]","[[51308.1171, 19.0758, 31.958, 15.2277, 19.1438, 213.1341], [26847.4798, 13.7988, 23.089, 10.7436, 13.848, 150.3422], [11222.7451, 8.9215, 14.912, 6.8374, 8.9533, 95.5983]]","[[72385.6014, 21.8946, 36.514, 17.5299, 21.9675, 262.9058], [38664.47, 16.0018, 26.681, 12.5079, 16.055, 187.561], [17093.5539, 10.6397, 17.744, 8.1784, 10.6751, 122.5317]]","[[103743.769, 25.3845, 42.324, 20.324, 25.4637, 325.1357], [58090.4217, 18.995, 31.662, 14.8644, 19.0543, 237.7662], [28663.6458, 13.343, 22.234, 10.2625, 13.3846, 164.0132]]"
"[[72.9591, 1.1961, 2.886, 0.889, 1.208, 4.3896], [49.3304, 0.9835, 2.621, 0.6804, 0.9933, 3.3318], [45.6288, 0.9459, 2.697, 0.6813, 0.9553, 3.2854]]","[[5.9569, 0.3125, 1.228, 0.1815, 0.3151, 0.2273], [36.9788, 0.7786, 2.438, 0.4618, 0.7851, 2.6925], [123.2072, 1.4212, 4.139, 0.9038, 1.433, 5.2863]]","[[95.0924, 1.1573, 1.879, 0.9733, 1.1655, 6.8732], [17.231, 0.4926, 2.039, 0.2125, 0.4961, 1.2133], [178.9261, 1.5875, 4.741, 1.028, 1.5988, 6.8688]]","[[590.6801, 2.7004, 4.225, 2.2631, 2.7173, 18.1826], [20.8091, 0.5069, 1.805, 0.3617, 0.51, 1.3222], [236.713, 1.7095, 5.376, 1.1321, 1.7201, 8.2875]]","[[1187.0516, 3.6117, 5.639, 2.9967, 3.6317, 27.0659], [89.1373, 0.9897, 1.786, 0.7493, 0.9952, 6.2877], [244.4027, 1.6388, 5.489, 1.1149, 1.6479, 9.0512]]","[[1095.5097, 3.2934, 5.319, 2.7038, 3.3098, 27.252], [156.5447, 1.245, 2.877, 0.9602, 1.2512, 6.1677], [365.5091, 1.9023, 7.0, 1.2231, 1.9118, 11.0174]]","[[8156.986, 8.5724, 13.557, 6.9769, 8.6113, 76.803], [2953.7458, 5.1585, 8.212, 4.1035, 5.1819, 45.2005], [664.4834, 2.4467, 4.1, 1.9342, 2.4578, 21.3293]]","[[18142.872, 12.245, 20.043, 9.8345, 12.296, 118.0156], [8298.4264, 8.2814, 13.541, 6.4806, 8.3159, 77.7763], [2637.6979, 4.669, 7.72, 3.634, 4.6884, 43.6431]]","[[32222.627, 15.6836, 26.161, 12.553, 15.7438, 163.1509], [15304.5712, 10.8087, 17.967, 8.4237, 10.8502, 109.4676], [5494.336, 6.4762, 10.792, 4.9794, 6.5011, 64.6427]]","[[49590.844, 18.7539, 31.321, 14.9822, 18.8207, 209.7078], [25834.3521, 13.536, 22.58, 10.5489, 13.5842, 147.6269], [10700.1982, 8.7114, 14.53, 6.6848, 8.7424, 93.4706]]","[[69904.8678, 21.5162, 35.769, 17.2411, 21.5878, 258.5856], [37165.3996, 15.6885, 26.079, 12.2753, 15.7407, 184.0837], [16285.1732, 10.385, 17.28, 7.9929, 10.4196, 119.7604]]","[[100178.6336, 24.9445, 41.455, 19.9882, 25.0223, 319.7763], [55857.6947, 18.6264, 30.95, 14.5902, 18.6845, 233.3924], [27371.2657, 13.0387, 21.67, 10.0407, 13.0794, 160.4772]]"
"[[76.5317, 1.225, 2.947, 0.9109, 1.2372, 4.4981], [50.9715, 0.9997, 2.659, 0.6916, 1.0097, 3.3868], [46.4702, 0.9546, 2.718, 0.6877, 0.9641, 3.3165]]","[[7.0344, 0.3396, 1.322, 0.1859, 0.3424, 0.4253], [39.5472, 0.8052, 2.502, 0.4807, 0.8119, 2.806], [125.9902, 1.4372, 4.179, 0.915, 1.4491, 5.3523]]","[[85.8033, 1.0993, 1.788, 0.9255, 1.1071, 6.541], [19.682, 0.5265, 2.136, 0.2371, 0.5303, 1.4201], [184.9245, 1.6139, 4.807, 1.044, 1.6254, 6.9958]]","[[554.9212, 2.6174, 4.092, 2.1974, 2.6337, 17.6599], [21.0109, 0.5093, 1.943, 0.3491, 0.5125, 0.9771], [247.9797, 1.7497, 5.476, 1.1583, 1.7606, 8.5111]]","[[1115.3489, 3.5009, 5.461, 2.9095, 3.5203, 26.284], [79.3235, 0.9336, 1.685, 0.7086, 0.9388, 5.7468], [261.6376, 1.6956, 5.632, 1.1541, 1.705, 9.418]]","[[1009.5783, 3.1616, 5.123, 2.5907, 3.1774, 26.1254], [146.2412, 1.2033, 3.129, 0.9244, 1.2093, 5.3611], [394.4694, 1.9763, 7.196, 1.2784, 1.9861, 11.5846]]","[[7813.456, 8.39, 13.225, 6.8364, 8.428, 75.2631], [2797.0554, 5.0198, 7.978, 3.9991, 5.0426, 44.0585], [613.8572, 2.3516, 3.955, 1.8581, 2.3623, 20.4984]]","[[17484.6828, 12.0209, 19.612, 9.6631, 12.0709, 115.9658], [7949.016, 8.1052, 13.217, 6.35, 8.1389, 76.2156], [2489.8593, 4.5362, 7.498, 3.536, 4.5551, 42.474]]","[[31120.0714, 15.4129, 25.622, 12.3465, 15.4721, 160.4748], [14695.3133, 10.5914, 17.551, 8.263, 10.6321, 107.3868], [5210.2838, 6.3066, 10.494, 4.8559, 6.3308, 63.0451]]","[[47902.9517, 18.432, 30.685, 14.7366, 18.4977, 206.2798], [24841.1017, 13.2732, 22.079, 10.3542, 13.3205, 144.9112], [10190.9245, 8.5015, 14.153, 6.5321, 8.5318, 91.3434]]","[[67468.6782, 21.1379, 35.028, 16.9523, 21.2083, 254.2658], [35697.3872, 15.3755, 25.483, 12.0427, 15.4267, 180.6067], [15497.9724, 10.1309, 16.82, 7.8075, 10.1646, 116.9911]]","[[96677.6873, 24.5047, 40.593, 19.6524, 24.5812, 314.4175], [53670.2764, 18.258, 30.242, 14.316, 18.315, 229.0191], [26110.7236, 12.7349, 21.108, 9.819, 12.7747, 156.9435]]"
"[[80.1946, 1.254, 3.009, 0.9327, 1.2664, 4.6064], [52.6245, 1.0158, 2.696, 0.7027, 1.0259, 3.4416], [47.3249, 0.9633, 2.739, 0.6941, 0.9729, 3.3477]]","[[8.3492, 0.37, 1.416, 0.1938, 0.373, 0.6237], [42.2038, 0.8318, 2.565, 0.4996, 0.8387, 2.9195], [128.8161, 1.4532, 4.219, 0.9264, 1.4652, 5.4187]]","[[77.089, 1.042, 1.698, 0.8778, 1.0494, 6.2091], [22.3801, 0.5614, 2.232, 0.2629, 0.5654, 1.6266], [191.0184, 1.6402, 4.873, 1.06, 1.6519, 7.1227]]","[[520.4614, 2.5348, 3.96, 2.132, 2.5506, 17.1387], [21.837, 0.5192, 2.082, 0.339, 0.5225, 0.6319], [259.5275, 1.79, 5.577, 1.1843, 1.8011, 8.735]]","[[1046.1531, 3.3906, 5.287, 2.8223, 3.4094, 25.5031], [70.8316, 0.8823, 1.584, 0.6708, 0.8871, 5.2052], [279.5479, 1.7527, 5.775, 1.1933, 1.7624, 9.7855]]","[[928.1324, 3.0314, 4.929, 2.4774, 3.0465, 24.9978], [138.5064, 1.171, 3.382, 0.892, 1.1769, 4.5544], [424.7823, 2.0508, 7.391, 1.3337, 2.061, 12.1509]]","[[7477.6644, 8.2077, 12.895, 6.6959, 8.2449, 73.7235], [2644.9863, 4.8815, 7.747, 3.8948, 4.9036, 42.9167], [565.8646, 2.2578, 3.811, 1.7819, 2.2681, 19.6662]]","[[16838.9258, 11.7968, 19.182, 9.4916, 11.8459, 113.9155], [7607.5721, 7.9292, 12.896, 6.2194, 7.9622, 74.6554], [2346.7908, 4.404, 7.279, 3.4378, 4.4223, 41.3038]]","[[30037.3655, 15.1424, 25.087, 12.1401, 15.2005, 157.8], [14098.7631, 10.3742, 17.141, 8.1022, 10.414, 105.305], [4934.3166, 6.1373, 10.201, 4.7324, 6.1609, 61.4473]]","[[46245.0541, 18.1102, 30.056, 14.4911, 18.1748, 202.8523], [23868.1289, 13.0107, 21.578, 10.1595, 13.0571, 142.1959], [9695.171, 8.2922, 13.778, 6.3796, 8.3217, 89.2168]]","[[65076.3036, 20.7598, 34.292, 16.6635, 20.8289, 249.9452], [34259.7016, 15.0627, 24.89, 11.8101, 15.1128, 177.129], [14731.3575, 9.8772, 16.363, 7.6221, 9.91, 114.2202]]","[[93240.1823, 24.0652, 39.733, 19.3165, 24.1402, 309.058], [51527.9278, 17.8899, 29.54, 14.0417, 17.9457, 224.6454], [24881.4779, 12.4315, 20.555, 9.5973, 12.4703, 153.4081]]"
"[[83.9369, 1.2829, 3.07, 0.9545, 1.2957, 4.7144], [54.3104, 1.0319, 2.734, 0.7139, 1.0422, 3.4966], [48.1824, 0.972, 2.76, 0.7005, 0.9817, 3.3785]]","[[9.9047, 0.403, 1.509, 0.2053, 0.4063, 0.8219], [44.9541, 0.8585, 2.628, 0.5188, 0.8656, 3.0328], [131.666, 1.4692, 4.26, 0.9377, 1.4814, 5.485]]","[[68.9413, 0.9854, 1.609, 0.8301, 0.9924, 5.8768], [25.3359, 0.5974, 2.328, 0.2895, 0.6016, 1.8332], [197.25, 1.6668, 4.939, 1.0761, 1.6786, 7.25]]","[[487.1834, 2.4525, 3.831, 2.0663, 2.4678, 16.6165], [23.2559, 0.5358, 2.22, 0.3313, 0.5392, 0.2871], [271.3816, 1.8304, 5.677, 1.2105, 1.8418, 8.9593]]","[[979.34, 3.2805, 5.112, 2.735, 3.2987, 24.7213], [63.6212, 0.8361, 1.594, 0.6359, 0.8408, 4.6637], [298.107, 1.8099, 5.919, 1.2325, 1.82, 10.1524]]","[[851.2651, 2.9032, 4.738, 2.3642, 2.9176, 23.8699], [133.3441, 1.149, 3.634, 0.8638, 1.1547, 3.7473], [456.477, 2.1259, 7.587, 1.3889, 2.1365, 12.7172]]","[[7149.4255, 8.0255, 12.57, 6.5553, 8.0619, 72.1829], [2497.7188, 4.7436, 7.519, 3.7906, 4.7651, 41.7762], [520.6143, 2.1657, 3.67, 1.7059, 2.1755, 18.8352]]","[[16205.6527, 11.5729, 18.757, 9.3202, 11.621, 111.8654], [7274.0927, 7.7535, 12.579, 6.0887, 7.7857, 73.0948], [2208.5202, 4.2723, 7.062, 3.3398, 4.29, 40.1345]]","[[28974.0017, 14.872, 24.555, 11.9336, 14.9291, 155.1238], [13515.3854, 10.1573, 16.733, 7.9415, 10.1963, 103.2244], [4666.4449, 5.9684, 9.91, 4.6088, 5.9913, 59.8489]]","[[44617.1623, 17.7886, 29.427, 14.2456, 17.852, 199.4252], [22915.1491, 12.7483, 21.084, 9.9648, 12.7937, 139.4801], [9212.5845, 8.0832, 13.408, 6.227, 8.112, 87.0899]]","[[62728.2251, 20.3818, 33.56, 16.3746, 20.4496, 245.6248], [32852.4291, 14.7501, 24.302, 11.5774, 14.7992, 173.6507], [13985.4163, 9.6239, 15.913, 7.4367, 9.6559, 111.4497]]","[[89866.5091, 23.6258, 38.88, 18.9807, 23.6995, 303.699], [49430.9756, 17.5221, 28.841, 13.7675, 17.5768, 220.2717], [23683.472, 12.1286, 20.005, 9.3755, 12.1664, 149.8725]]"
"[[87.757, 1.3118, 3.131, 0.9762, 1.3248, 4.8223], [56.0292, 1.0481, 2.772, 0.7251, 1.0586, 3.5517], [49.049, 0.9807, 2.781, 0.7069, 0.9904, 3.4096]]","[[11.7042, 0.438, 1.603, 0.2205, 0.4417, 1.0203], [47.8054, 0.8853, 2.691, 0.538, 0.8926, 3.1466], [134.5508, 1.4852, 4.3, 0.9489, 1.4975, 5.551]]","[[61.3569, 0.9296, 1.521, 0.7823, 0.9362, 5.5445], [28.5467, 0.6341, 2.425, 0.3168, 0.6386, 2.0396], [203.5564, 1.6932, 5.005, 1.0922, 1.7053, 7.3775]]","[[455.1563, 2.3705, 3.702, 2.0008, 2.3853, 16.0948], [25.2935, 0.5588, 2.359, 0.3261, 0.5623, 0.0586], [283.4806, 1.8708, 5.777, 1.2366, 1.8824, 9.1835]]","[[915.0038, 3.171, 4.941, 2.6478, 3.1885, 23.9403], [57.7485, 0.7966, 1.784, 0.6042, 0.801, 4.1224], [317.3481, 1.8674, 6.062, 1.2717, 1.8778, 10.5201]]","[[778.9782, 2.7772, 4.549, 2.254, 2.791, 22.7427], [130.7721, 1.1379, 3.886, 0.8393, 1.1436, 2.9408], [489.5777, 2.2017, 7.782, 1.4442, 2.2126, 13.2843]]","[[6829.0264, 7.8436, 12.247, 6.4148, 7.8792, 70.6431], [2354.8924, 4.606, 7.293, 3.6862, 4.6269, 40.6335], [478.0074, 2.0752, 3.532, 1.6297, 2.0846, 18.0032]]","[[15584.8111, 11.349, 18.333, 9.1487, 11.3962, 109.8151], [6948.5421, 7.578, 12.264, 5.9582, 7.6095, 71.5359], [2075.0391, 4.1411, 6.849, 3.2417, 4.1584, 38.9649]]","[[27930.5041, 14.6017, 24.027, 11.7272, 14.6578, 152.4486], [12944.669, 9.9405, 16.33, 7.7807, 9.9787, 101.1426], [4406.8142, 5.8, 9.622, 4.4853, 5.8222, 58.2509]]","[[43018.7889, 17.467, 28.806, 14.0, 17.5293, 195.9968], [21982.5757, 12.4862, 20.59, 9.7701, 12.5307, 136.7645], [8743.2142, 7.8746, 13.041, 6.0744, 7.9026, 84.9629]]","[[60423.6776, 20.0039, 32.832, 16.0857, 20.0705, 241.303], [31476.1, 14.4378, 23.717, 11.3448, 14.4859, 170.1729], [13260.4853, 9.3711, 15.467, 7.2513, 9.4023, 108.6795]]","[[86556.2933, 23.1866, 38.03, 18.6448, 23.2589, 298.3384], [47379.0773, 17.1546, 28.15, 13.4933, 17.2081, 215.898], [22517.5211, 11.8263, 19.46, 9.1538, 11.8632, 146.3384]]"
"[[91.6871, 1.3408, 3.193, 0.9981, 1.3542, 4.9309], [57.7664, 1.0643, 2.81, 0.7362, 1.0749, 3.6062], [49.9273, 0.9894, 2.802, 0.7134, 0.9993, 3.4408]]","[[13.734, 0.4745, 1.697, 0.239, 0.4784, 1.2183], [50.7394, 0.912, 2.754, 0.5571, 0.9196, 3.2599], [137.4752, 1.5012, 4.34, 0.9602, 1.5137, 5.6174]]","[[54.3609, 0.875, 1.433, 0.7346, 0.8812, 5.2125], [32.0098, 0.6714, 2.521, 0.3449, 0.6762, 2.246], [209.996, 1.7198, 5.072, 1.1083, 1.732, 7.5042]]","[[424.3468, 2.2889, 3.575, 1.9352, 2.3031, 15.5728], [27.9395, 0.5873, 2.497, 0.3235, 0.591, 0.4034], [295.8682, 1.9112, 5.878, 1.2627, 1.9231, 9.4075]]","[[853.0721, 3.0618, 4.771, 2.5606, 3.0787, 23.1587], [53.1784, 0.7644, 1.975, 0.5755, 0.7687, 3.5811], [337.2141, 1.925, 6.205, 1.3108, 1.9357, 10.8871]]","[[711.2148, 2.6536, 4.363, 2.1482, 2.6669, 21.6152], [130.7909, 1.138, 4.139, 0.8184, 1.1436, 2.1345], [524.0734, 2.2779, 7.977, 1.4996, 2.2893, 13.8511]]","[[6516.259, 7.6619, 11.927, 6.2743, 7.6967, 69.1035], [2216.9122, 4.469, 7.07, 3.582, 4.4893, 39.4929], [438.1152, 1.9867, 3.397, 1.5547, 1.9957, 17.1727]]","[[14976.4876, 11.1253, 17.915, 8.9773, 11.1716, 107.7646], [6630.815, 7.4027, 11.953, 5.8276, 7.4335, 69.9753], [1946.425, 4.0108, 6.637, 3.1437, 4.0274, 37.7959]]","[[26906.3898, 14.3315, 23.502, 11.5207, 14.3865, 149.7731], [12386.7596, 9.724, 15.929, 7.62, 9.7613, 99.0617], [4155.4071, 5.6321, 9.34, 4.3618, 5.6537, 56.6533]]","[[41450.54, 17.1457, 28.185, 13.7544, 17.2068, 192.5694], [21070.1216, 12.2243, 20.103, 9.5755, 12.2679, 134.0497], [8287.0991, 7.6664, 12.678, 5.9217, 7.6937, 82.8356]]","[[58164.0321, 19.6263, 32.108, 15.7969, 19.6916, 236.9824], [30130.4321, 14.1258, 23.137, 11.1121, 14.1728, 166.6953], [12556.3381, 9.1189, 15.025, 7.0659, 9.1493, 105.9097]]","[[83309.7516, 22.7476, 37.187, 18.309, 22.8185, 292.979], [45373.0615, 16.7875, 27.462, 13.2192, 16.8399, 211.5254], [21382.5993, 11.5244, 18.922, 8.9321, 11.5603, 142.8027]]"
"[[95.6885, 1.3698, 3.254, 1.02, 1.3834, 5.0391], [59.5385, 1.0805, 2.847, 0.7475, 1.0912, 3.6617], [50.7992, 0.998, 2.823, 0.7197, 1.008, 3.4714]]","[[16.0042, 0.5122, 1.79, 0.2608, 0.5165, 1.4168], [53.7662, 0.9388, 2.817, 0.5762, 0.9466, 3.3736], [140.4163, 1.5172, 4.38, 0.9715, 1.5298, 5.6836]]","[[47.924, 0.8216, 1.348, 0.6887, 0.8274, 4.8802], [35.732, 0.7094, 2.617, 0.374, 0.7145, 2.4529], [216.5313, 1.7463, 5.138, 1.1246, 1.7588, 7.6321]]","[[394.7374, 2.2076, 3.449, 1.8696, 2.2213, 15.0504], [31.199, 0.6206, 2.636, 0.3236, 0.6245, 0.7488], [308.5524, 1.9517, 5.978, 1.2888, 1.9639, 9.6316]]","[[793.5725, 2.9531, 4.604, 2.4734, 2.9694, 22.3772], [49.9069, 0.7406, 2.165, 0.5502, 0.7447, 3.0393], [357.7392, 1.9827, 6.349, 1.3499, 1.9937, 11.254]]","[[648.076, 2.5331, 4.18, 2.0476, 2.5457, 20.4881], [133.3882, 1.1492, 4.391, 0.8016, 1.1549, 1.3278], [559.9664, 2.3546, 8.173, 1.5549, 2.3664, 14.4174]]","[[6211.2296, 7.4804, 11.612, 6.1338, 7.5144, 67.5634], [2083.4667, 4.3324, 6.852, 3.4776, 4.3521, 38.3512], [400.8572, 1.9003, 3.264, 1.4833, 1.909, 16.3403]]","[[14380.5876, 10.9017, 17.498, 8.8058, 10.9471, 105.7138], [6320.8793, 7.2276, 11.645, 5.697, 7.2577, 68.4151], [1822.4943, 3.881, 6.43, 3.0456, 3.8971, 36.6265]]","[[25901.9354, 14.0615, 22.981, 11.3142, 14.1154, 147.0971], [11841.6746, 9.5076, 15.532, 7.4592, 9.5441, 96.9802], [3912.0356, 5.4647, 9.058, 4.2383, 5.4857, 55.0551]]","[[39911.9038, 16.8245, 27.571, 13.5089, 16.8845, 189.1418], [20177.483, 11.9626, 19.617, 9.3807, 12.0052, 131.3331], [7844.4353, 7.4588, 12.319, 5.7692, 7.4854, 80.7089]]","[[55948.8112, 19.2489, 31.39, 15.5081, 19.313, 232.662], [28815.3902, 13.8141, 22.562, 10.8795, 13.8601, 163.2177], [11872.9493, 8.8673, 14.589, 6.8805, 8.8968, 103.1396]]","[[80127.0633, 22.3088, 36.35, 17.9731, 22.3784, 287.6188], [43411.2683, 16.4206, 26.781, 12.9449, 16.4718, 207.1505], [20279.2504, 11.2231, 18.39, 8.7103, 11.2581, 139.2677]]"
